Drug_ID,Partition_Coefficient_LogP,pKa,Total_Body_Clearance_CLT,Molecular_Weight,Protein_Binding_Percent,IC50_Sodium_Channel_Inhibition,ALT_Level
Drug_438,3.753020415032493,7.932765339156527,3.4698323321196067,379.05556306632786,79.63589728693812,428.7299033942483,37.538070001166055
Drug_439,2.9436955900954738,4.412974164860639,5.459935312741093,478.45462943418545,98.33380119441544,63.65921248985192,40.273037923876494
Drug_440,-1.4305585355067016,7.714027033274421,1.6260359274670224,478.7418560046388,31.419675813386622,429.71578864623774,137.08806760538977
Drug_441,-1.4061360014036566,9.789384322750893,5.58174370504431,302.5715834316471,87.81335273820018,257.1480727892443,74.52677079496158
Drug_442,4.906477049508228,3.6573050105259286,5.4628776428590395,358.30323986650853,83.92542567842942,147.91457296924003,15.048856590512472
Drug_443,0.6198955702928424,7.708214827575884,7.642827944788213,263.4907695709584,29.99450839011723,110.20016524728561,183.48140893605094
Drug_444,0.5944950294682365,6.106251535131998,8.353134623182097,498.68933284966505,45.54059963773081,478.98822541206766,17.796783205639592
Drug_445,3.6895969708025182,9.076995780642537,4.460369368092998,494.33537236038075,46.4608853670342,82.69951441152051,152.8664418649731
Drug_446,4.630740041687011,4.240048526131702,3.0930991685797884,394.8526789122342,97.06163949886368,139.59203897116655,139.40651059055546
Drug_447,4.902007446760097,7.848381665583152,2.6674154834392354,441.324217903242,26.09937922272195,206.52005634487068,242.51552573867306
Drug_448,3.273647296812591,8.866807027536773,2.0267759833782324,414.53004838511004,81.1250594283256,329.1056820325042,126.211153443434
Drug_449,0.6338170987164102,9.612299536318162,0.6707110637703463,377.94746571184044,39.74315156140678,295.16048837424427,25.264344730671368
Drug_450,-1.4154949831093186,7.7827361980275205,3.4902349904636623,216.00439909666932,75.04746077407827,106.5395715855413,142.4051122735508
Drug_451,3.440028411492057,6.480223348058991,2.7754521520947546,336.4293027657983,47.380979382313996,180.3775926821966,211.86308094786435
Drug_452,1.9088297481506356,7.324930681408497,9.667532120077432,402.4358906502232,61.474018917372064,157.43829698871082,249.24382822754558
Drug_453,0.9695540647288339,9.082334891351028,5.621317379875435,403.2594841651054,84.10244782602567,146.09428452065362,113.2823616853774
Drug_454,4.344480695663152,6.994268226471808,3.538042686402025,311.9367855267151,81.57073528356568,235.01495141599418,86.8716981992182
Drug_455,-1.2216176238569405,3.212709417877858,5.84662924983759,482.50759599740917,87.11166333503331,366.8141536662456,227.59679126847973
Drug_456,1.4483757300360143,9.516640868548844,1.4780473433223857,250.2071096710343,15.305941955674653,147.85381949775618,55.89811097826913
Drug_457,-1.9205244866280666,7.826687257220928,4.496033117101809,350.1078338646682,71.59249922053729,215.00549586634165,157.70293960790238
Drug_458,1.280624493958884,7.735593700440726,6.299719782068532,407.2651929652468,22.458876528236896,225.91284207852303,107.37146180342745
Drug_459,-1.6058770702271385,4.509726066784021,4.940088534745269,409.14074176754275,47.00785255363858,489.4054382459346,19.859767589333266
Drug_460,-1.1682745861234967,7.612198291628601,4.07761012647781,394.59168703064466,58.82436893986728,479.599860595581,93.34923383336746
Drug_461,-1.1773162725602657,5.75705083957911,9.939099050107012,282.58646403555804,45.843814142467934,410.06191223843416,73.6548454006419
Drug_462,2.5444721148124447,7.558630839290444,8.815116145274377,246.86197060598658,56.24543914646767,158.7465143686333,174.66187694643685
Drug_463,3.222314154857963,3.746151212155935,6.271718985778457,390.78209804801327,98.69084148307711,80.61679134125136,237.70971944606035
Drug_464,2.083581355680117,7.604917132221252,5.7368358757046,379.7906348418313,22.03434092044407,192.60686197428114,74.33132497087306
Drug_465,4.735207839321793,9.995896080394665,6.244538750263382,253.80680308677228,70.11558803494188,170.05754724522387,204.75182539640363
Drug_466,0.6240940566659283,3.337484272023892,2.092989867442089,411.541743671169,45.244086008319755,277.66661006587725,23.286356065218285
Drug_467,-1.5396026974867638e-05,9.840219289549221,4.011863658316754,336.55159752009695,21.83787210275226,399.9775595305069,139.14904240955516
Drug_468,4.080193897326222,5.848355725060094,0.4906493756199033,400.3281774809459,24.127571940313548,436.2453224954861,26.9320152903747
Drug_469,-0.4348291303638314,9.095274152360814,4.807905771119584,451.21012393104525,94.4853064558599,430.18883843472884,234.16791787135344
Drug_470,4.742557776084279,8.476698388407915,5.4759433811808655,250.91852857307694,88.28453320734683,211.8540025503805,193.92430733377364
Drug_471,-1.9149186771712856,6.969113826906675,2.3547223874217753,205.743460399051,90.72673447693694,359.2554545573073,167.90797868910215
Drug_472,4.789151786953473,8.169144464759285,9.643885586938586,433.7307759187361,98.2464170486374,190.77538888589902,207.73513158991943
Drug_473,-1.6978806163459672,9.149608929109435,9.103600648278697,382.9092275457848,28.540069710758097,77.40749445583222,165.40475093683915
Drug_474,4.238001795886498,5.828982251557231,7.249218031013468,409.8918708866365,41.63410102540149,365.70436952132405,242.5466553218299
Drug_475,1.693907763604099,5.289232130942671,5.3805276247770895,451.4464924965928,69.56049366331314,54.42239865640453,181.34990748754515
Drug_476,4.950753572835103,7.673153698945093,8.712694680512081,440.84328044735014,53.05842604759761,234.13216435631986,231.91806629973922
Drug_477,-1.483424046852208,8.65492159358881,1.393458203852283,488.2760440786474,47.23666847067168,198.22067118593407,134.11165408255312
Drug_478,1.8769799908092457,8.33599594343631,7.926046963321362,360.7805236556355,41.84520119086778,362.0198923334836,38.09545911564704
Drug_479,4.7851177493336925,8.584695542010442,1.3357260582717982,346.54868979797163,62.84647624296725,394.8104627421705,136.7626531415241
Drug_480,1.6616849091910417,6.049083203690531,7.962685559239113,320.56615996721905,61.227815148967295,186.84258618707773,40.44947873514239
Drug_481,2.405790466946838,8.724839513225152,2.830098925688434,246.10731285326136,24.36974723171737,415.2321565001841,152.19843500233722
Drug_482,2.8702408228923204,3.841463387594259,8.78319675208007,371.7821698646067,51.98484553914108,182.2625422272202,125.79833452663911
Drug_483,1.1817874533744126,6.811423685725947,9.446016728871438,283.10375729779366,59.25898808267664,250.84686199395256,159.41809547986762
Drug_484,2.392906560588444,3.040310623486851,1.573080097110645,476.39225366389263,60.75553754709375,377.1583371563603,12.411275453159583
Drug_485,2.090200183461702,5.272100809301892,4.680488490147396,374.9572412831293,28.69954016919931,361.8141031511549,56.761717997287384
Drug_486,4.308106073436923,5.565230744099785,9.811775043810583,377.8520541524331,76.06215391045352,494.31581254049,127.91930365891142
Drug_487,-1.681875337609795,5.773208841264788,4.885733616134151,306.477398263103,12.242719439075199,151.32246089716932,238.12085478139235
Drug_488,-0.03325767285438763,7.868270446829035,8.649120472893998,215.59680559331224,41.580035143341476,348.0430610928121,102.06616968523802
Drug_489,4.652880388535911,5.71990670889242,5.9284420691000665,209.5231296118966,79.43892571967139,324.3568587240998,111.84928625287232
Drug_490,4.231846487236414,6.140855358357714,3.8157660884040587,327.00054324595925,60.186469973930805,461.79430452051344,181.52706136158932
Drug_491,1.1895972694999903,4.662808916120293,2.9292571997061154,225.36961342917135,33.24345649346656,120.36296374019378,154.91026174866832
Drug_492,2.340928184610757,5.612762541405381,2.111908601752264,382.05408666204175,71.85082762153124,388.30917361411986,81.74227602359997
Drug_493,-0.058331719132071136,4.59088739084206,7.6418020946392025,464.29190169189724,60.49779402989053,305.72087732094576,108.59593493618266
Drug_494,-0.6831518819336708,3.5123714663791055,3.9267510175479763,464.87444495561664,80.86568124161846,173.59964140455742,62.24795172573579
Drug_495,1.2458888345798753,7.224140153669645,5.161627075787436,397.71362303966976,75.41724157089428,263.4957113662283,241.84515019125004
Drug_496,0.4734655961823697,7.677489589885114,4.974022252011701,263.3695494418793,64.29960506122488,200.199468681409,41.35225157376634
Drug_497,2.0855927829561045,7.336432422067301,5.815062389407999,458.8990494076616,53.44781310266245,310.6910312548074,99.24082829594067
Drug_498,-1.455857541245106,6.244458306604006,8.669213741683068,465.82803059396247,21.853209184409586,450.05027486659964,16.201353332802686
Drug_499,4.820763653663166,5.658500461254609,9.80931950147595,258.9960754858876,33.258638591799155,306.1872429854909,63.227078064051135
Drug_500,4.90347521135722,9.043335547002776,4.135083664880788,421.2278257312032,47.29985308962059,334.2750882469628,197.31307321123717
Drug_501,2.8871319981382157,6.633572495953526,8.292437328852401,285.9558646781369,63.33763654356859,283.43653120161923,58.28205574933107
Drug_502,1.7526745644088426,6.3542731434081166,7.668825167081705,440.79209370587887,55.71999911416213,73.02447790046415,29.215216606951742
Drug_503,0.1666933140042941,3.1794944606450497,5.777936619410175,499.1713699710808,35.648422810398124,154.7863505942424,123.86876316268558
Drug_504,3.6965651379486406,5.388734793383095,9.564866721758138,209.00780159881785,10.575327843284239,271.4007782444372,12.392616336284439
Drug_505,2.7931182078771553,5.661369331501,2.084697703731188,469.20975973727957,54.16529074917244,189.60587768511715,30.34387706231996
Drug_506,-0.8616814245857609,5.791759466278304,1.1817156820652521,386.7891600795974,35.42071298203963,131.7936189925374,203.83020869511404
Drug_507,4.376490291456897,7.061206584591326,8.554223472858679,492.01478574944633,75.38013876323762,276.85977886329727,195.15360276630554
Drug_508,3.7577607004621827,6.7352178270881495,4.447583184674108,339.5028552579283,12.13121760907303,195.26440705153266,229.63331689717504
Drug_509,4.648599393043468,7.255335649554112,8.484991656649898,454.2163791714121,62.04967520621539,166.14843942803662,215.08370461857987
Drug_510,3.08003655871852,8.354182830794898,8.941593031434607,218.71822057948316,93.79120713803982,258.7934378481714,173.96213517755635
Drug_511,2.293906371550529,8.690900171012654,0.7183301768288073,300.5837150234887,25.522424772923458,109.97791613697791,22.559885752159083
Drug_512,0.9277012540343321,8.02686153358546,8.846301153562,220.10496132536298,51.976804676802985,467.48557988393327,197.8836683167978
Drug_513,4.529099383478092,9.688665871684542,4.5383586481572795,492.60294004372116,18.136557271725298,440.46594406365756,212.92259460173452
Drug_514,4.062447226502859,3.1276280787345314,5.1532816411418985,445.092172181551,65.68569019126039,368.42926358324087,201.77971498526907
Drug_515,-1.6834693092566742,4.370445899784823,6.3032658598227815,455.7642263737912,58.997319573064075,97.7962224148053,132.03496847392626
Drug_516,-1.815431178519236,3.052940124846995,9.271187806627859,481.38956943016825,46.255531654942075,399.14476451136187,65.8964412758756
Drug_517,0.6352435681463473,7.532322999082221,0.2892493348546639,225.5310458359356,56.402554911162966,413.5807976490585,212.8791941652944
Drug_518,3.6738733154728305,9.286213842649907,4.820750336346389,315.679277754,89.7951446037419,395.49407797145193,184.51907433763324
Drug_519,4.910932905204612,4.7043760760340945,6.90844822006255,221.31046671320064,27.470192905684968,101.28464920365852,245.38268185332439
Drug_520,-0.9470817622753027,9.489241813574147,7.254798881212461,263.2379304650086,12.008241541775904,339.7585806804941,47.3662234614239
Drug_521,2.1589150074649464,3.421871732026926,6.956071072217369,268.80973311130174,86.68817473821998,425.4461580872293,64.15949993249322
Drug_522,0.6662359964171505,9.5410521876386,1.4309077811404065,340.73216331427363,61.363420332523674,309.8090305488505,60.83155597156065
Drug_523,4.789400784702222,5.4613588106774404,3.0640163248796446,280.56865023609276,89.26860253610397,340.88331885264006,200.2095442291208
Drug_524,3.894832461949961,3.7099457991445157,3.6512837016284334,230.29343204532833,63.12812488377236,256.26356574183774,54.857751148028356
Drug_525,3.8683009329779647,6.401102314304279,8.0639283560271,250.2473267282323,82.10433700641352,287.9182939478237,25.998359157593462
Drug_526,1.280852118564792,4.797435974043555,2.859722736904075,244.1826690656273,48.24092933860817,65.46958625827635,249.65459358055088
Drug_527,0.9037365163636562,4.99411031373346,2.1859791422853116,491.9230393736895,76.73753388465592,337.53335988797807,15.956130746835795
Drug_528,-0.08615049648505635,5.151029754484006,9.578735388477153,427.7877520755421,91.26069055319718,86.65124580102164,210.45857443812776
Drug_529,-1.6053715234435102,8.621181284828644,0.18774652262334213,490.3284395808686,60.91894377127636,245.75656745310053,97.68804197215667
Drug_530,4.053056633785372,6.774128936726782,9.978426471251584,331.9221459523726,26.089878400051777,181.69479395033352,211.98771034187567
Drug_531,3.6903070639105433,5.179153894092026,6.800530858688217,283.510544498797,33.922987737687635,295.4425775952709,143.1089178906748
Drug_532,4.998023713002914,7.272336483176429,8.30184606454626,439.487959162756,27.679367343869114,110.0373509854432,226.39149507672641
Drug_533,4.976457859517337,8.013054719562355,3.0167320238273123,297.876175412344,31.97027545602023,361.23953088799317,232.2863167395104
Drug_534,1.8880219392183921,4.9083680051347365,0.2417212489038938,289.81501211160446,37.27097499224224,407.75519161781165,12.18356350738624
Drug_535,3.3829119062635735,5.894843710677461,7.404908233759147,269.75179766234936,59.406907021033774,123.50950238442041,28.098922238269182
Drug_536,4.6133601091769965,3.853202653358633,8.35803151030669,238.9036934672706,62.33125502228111,96.94088930834698,70.08609509700531
Drug_537,3.9475317347418803,4.268045446742763,7.430713706339839,276.9389183050298,47.95847750452564,115.48196725431161,170.6356999272404
Drug_538,-0.2685632877976163,7.76782497775488,1.5142178442783023,306.5959245421663,64.77244940405436,444.7074028543258,223.18532716276144
Drug_539,1.1538089471706545,4.270068433869389,7.558936430343993,402.19826244371916,17.260168379411567,287.6851677903603,120.38606831055107
Drug_540,-1.0958840939395351,6.676143685669421,7.712335542865645,218.76945266583547,17.813153098176237,260.26744820337615,155.6735479058237
Drug_541,4.678357190811057,7.9633238320570285,6.619551105133543,263.1520818996029,25.2928219718316,98.02031859605943,55.239964670934675
Drug_542,2.24322244115616,3.7481384616632067,7.684547734676303,442.70709208750293,56.10889732559068,342.3002030406328,203.19204013160447
Drug_543,-0.39950036147576107,6.971185537402325,8.474622252809548,244.07657707513124,29.045526404149907,440.59981635279047,242.15874672483272
Drug_544,2.701904790840997,4.795939485909546,6.174680730950838,302.7935439567565,35.21231191083938,422.68364119555383,74.46374389950338
Drug_545,2.326897683205271,9.74048812666306,0.9771866682998227,459.397676557442,45.62784241939647,331.7246190413606,128.75822838413112
Drug_546,0.5071390262298836,6.384819527039474,4.927515315705388,246.4775933430328,82.2560850369238,83.87542249325313,30.66786652152971
Drug_547,-1.2050968546025969,8.641947848426106,0.8687284132488902,224.82105068545695,11.23373009624455,100.57866222920583,144.19279755111242
Drug_548,2.7010123691495975,6.851585795093833,4.134676007221065,345.3613985240032,67.79471500105939,72.1890441994211,130.66802604320333
Drug_549,1.642153906326553,3.3038877299837344,4.130354242343714,290.7258533835609,69.530011262621,165.8656474216112,44.66475619721862
Drug_550,3.406228742149475,7.432059629158156,0.7534974569883917,369.0225093451562,81.08036445174065,111.04766022216998,116.09589114833801
Drug_551,1.6411445077839537,9.6598233954466,3.5533232862978457,441.14146714504255,93.01501157636787,167.02161811359525,90.18511650077518
Drug_552,3.9652705022297807,7.211282741024318,1.198881178034017,241.14454644582295,11.792268556486794,223.27612507353277,135.23941007324544
Drug_553,1.8633478714213987,8.734322015987532,8.1015285790913,374.2097253662855,23.686749790676238,474.34225283201107,150.5570405029118
Drug_554,1.9265658007477038,9.189445243438854,9.48211145704826,351.65262811695914,88.86924517098338,324.6692269017614,12.038938865730282
Drug_555,4.1365752186084155,4.596558403642527,0.8159331050535922,243.22363580395987,50.808152034644365,425.73820355733307,192.64143590789328
Drug_556,0.8243800634867791,4.484313879357586,9.555640552187844,387.1995456586947,60.24856686507825,369.6581753205495,181.1234300468178
Drug_557,-1.061893400845515,7.276866921956942,5.273508333433777,282.0921253582315,69.00942113136011,100.62640873698429,97.90873268956533
Drug_558,-1.7985212658066272,5.877199288646933,3.065700211743352,346.35029556320376,70.43692780011173,381.16418286827695,22.704624536516384
Drug_559,3.2859607897153333,8.879029120067042,0.8609345452340188,224.68169728311855,92.92489589516923,173.794496701606,191.18380954841209
Drug_560,2.3421668594742524,9.300161863786078,5.0561802538971365,337.8752171640869,98.7284981496386,337.59853114761785,239.24203851475178
Drug_561,2.928558376694565,5.473949655119027,7.965703890458412,291.9390404128461,74.09401402285368,203.43288813934484,67.63638304528341
Drug_562,-0.5092508694376248,4.658093912821375,7.100156124940312,446.71436335560634,35.562687619258426,498.9525184690966,87.64590729688909
Drug_563,-1.0453996708926117,8.463678606707033,0.5972375134933403,217.0936180992105,88.29796380419658,168.59816577355002,54.11509347563559
Drug_564,-1.8981873403248266,4.923642248836953,0.8217281701422448,325.582182475499,14.380661394127783,175.60871184842136,148.46466960276152
Drug_565,0.45411291164617884,8.758300229595749,4.088445498063107,337.5294272394314,30.566195905830163,468.80251500307924,47.16193471538919
Drug_566,2.1294238079824312,5.96616777554134,3.0233758910746387,417.50182288973565,89.86732885427062,61.0899820863452,95.48654643073107
Drug_567,0.7457083156981263,7.672849295040293,2.4006047982548737,372.28627252706326,32.80104478510259,363.5100445429386,177.2831233442231
Drug_568,1.0623244541661032,3.668747196842677,2.881944539196265,400.1637011582543,29.637944306335612,376.39687583114517,144.42783592224362
Drug_569,4.329110861456239,7.367015272736011,8.054479158639158,433.11478569552685,22.293151089482002,426.3703598346797,102.75101543870446
Drug_570,0.4377882691631023,6.162373751160604,9.299357730955354,458.6608920974566,86.46094643057558,488.4976897873139,110.85990443381006
Drug_571,1.5979264241186755,7.106259242228319,4.1105166758229075,294.16264901674117,54.50518506800672,489.02086362049357,144.90661182957507
Drug_572,3.485571089188001,4.176099454214044,9.07049892111172,361.40681160917086,70.06549507181978,79.37454090490876,11.407534692918713
Drug_573,0.7757994762488911,8.158116214609276,3.2828074423540317,452.03242353175995,31.27690818267764,419.82769523880614,28.842368428866365
Drug_574,2.3546069015951145,9.0395795428026,4.816726164803537,496.8353392895169,77.46559746999827,340.8394701458216,221.5019362631228
Drug_575,4.036545961227216,4.51717860063543,2.3376870783783974,466.85579331312897,77.64049350162676,341.30396046789105,28.690957381909783
Drug_576,4.646644365603494,3.6700018886411323,6.440712817540855,311.440178787313,37.821224216838715,107.75746697661266,179.63286309052123
Drug_577,-0.9704856334967344,3.1654701023243548,9.791913040230607,258.5499551655951,46.55075433791517,342.584224900544,230.8091593861726
Drug_578,4.486113376130461,7.493800503102862,6.074581650829448,346.81776122197664,28.662434691287878,492.1171612705615,74.96406503241546
Drug_579,1.4448140515567673,7.249658252621465,3.642359432724134,422.4924355508127,96.91393107573847,460.3183562927511,98.91794489428342
Drug_580,-0.19228928190729144,6.82688188899849,6.513392715306231,347.7707212259893,67.45862935819864,247.60879736218274,146.54113740273192
Drug_581,1.2139502936678292,4.623629672811828,1.316914716807337,344.95425899410054,93.17440538368088,67.97658797874246,221.61015271326033
Drug_582,4.860228026998339,5.736341971338603,8.897724894627446,451.4691263245402,37.00131338299285,213.03207050009217,236.05734094250084
Drug_583,1.448326657950087,7.161334346303211,5.08053111272038,308.4211337201559,79.58829125672318,421.87564022024986,187.49517954670432
Drug_584,0.3012612720125576,6.477368012014185,4.548562446192456,457.9384024434937,78.16141930574204,365.6745956593247,30.788742605126565
Drug_585,2.4338059802170804,9.914498641504212,5.90006140568984,322.04144028551707,71.55735301612219,256.70464501728037,170.59699732836418
Drug_586,-0.3189806685526486,3.955078267897132,6.285360241615084,298.46993170350186,95.94186879874523,74.795690821474,108.4728932494389
Drug_587,-1.4689567032393525,7.866011878333157,0.810580481642479,336.1969733599097,45.02642491346209,242.10262752048618,122.96823987785478
Drug_588,-1.0978419466254554,5.830231376730045,6.857910490111684,428.73408760246053,21.6338417994884,261.06122287304754,21.79561368284249
Drug_589,-1.1036791272955928,5.997397304479303,2.495123635123743,237.8006083591983,69.7820884727214,467.84998980236116,55.854913443125966
Drug_590,-0.9366811454139397,8.023184359607233,7.168131061815239,258.9257647616052,74.90857224247135,338.48874661197175,199.72326580807547
Drug_591,-1.028209791454129,7.847053059270587,8.243094464403548,485.4334476989276,61.180391037834504,190.243812494592,118.95011993148634
Drug_592,2.486123213622502,9.938791955915319,8.059189224769952,252.64748821440722,28.406792488872266,286.3932190028246,82.39893799147572
Drug_593,-0.7268394092059862,3.8987600261788766,5.569759577338102,370.31819537931636,54.89657880857263,79.72488851997203,102.16457775158996
Drug_594,0.41967098326704244,3.7287675456891645,5.2496819338764364,373.79433999858134,37.784886554652516,487.65570604238155,215.05588319816326
Drug_595,4.2775188693420825,8.070371719901189,1.5144720172601762,346.8873386150734,48.044521006835325,212.02695586882672,189.75976417718965
Drug_596,1.3177314818401067,7.048708419044864,7.775926888991043,393.4235745730456,67.42445325017509,265.0403097109111,75.35569532345987
Drug_597,2.6729041696471905,4.919124665918641,2.7869528664224723,268.94801773928555,76.32411209948427,209.87778840661517,38.200441650969594
Drug_598,-0.7937609015885911,3.5559355829229062,5.01728468589767,365.79868033302444,30.667997490219538,357.13027855229006,70.47957319457721
Drug_599,-0.6539768683393046,3.5996077471750136,2.9143135199824157,311.6519765740691,46.07395709757885,348.00447124831686,230.98154825313608
Drug_600,-1.713919686134648,9.259336122648829,1.4249007936969622,398.50017788875675,33.955379818255,371.89503973811105,149.58132108394128
Drug_601,-0.8174545584948483,4.3430712730312,6.332621199228192,242.36706301194482,27.678213633706353,170.66445332536438,138.0352500987479
Drug_602,-0.04986762677628964,5.263600934808645,0.6378871447467479,371.2632250518429,79.72146257962962,192.0508165238297,153.13446392619076
Drug_603,-0.7609266100627723,4.586594815588916,7.51158781784938,255.5811066149971,90.92348980489233,106.36305399329358,97.84678377916366
Drug_604,-1.3790822637006106,5.484974140823561,3.2441092730850554,283.5929189345109,42.95066452592733,344.97948733075066,203.70568487668305
Drug_605,-1.1555489022957943,3.4859668992226536,0.10133346074440468,265.61294009707495,76.86382426926525,67.90870730104365,135.58869983205994
Drug_606,1.2254513762290804,6.633418536357892,5.160178478448575,254.85133396064515,89.83258075343258,318.9570509855566,38.01949666451093
Drug_607,-0.5556639711594524,3.473287945145504,0.5638338944232709,447.71328546820007,85.30505473719062,441.36314818323524,40.97562995897511
Drug_608,0.549889027336528,8.60249555475653,2.834078622426905,285.7122702982671,26.270391579991106,450.8744667303351,138.8461951606284
Drug_609,1.523920895983998,4.635984573373031,7.09906722581159,478.1371345593348,95.10997745468916,252.06699216648275,234.7768523370014
Drug_610,2.832763800405557,6.780083402231574,0.7206272540564721,490.9779576035573,43.52420319822216,256.68665969588324,84.0045092022877
Drug_611,-1.7248150211123074,9.160553612930208,8.409451074324423,371.3781409811292,40.19241884447143,84.63613235360782,218.6898805262124
Drug_612,3.5958727923632985,7.556141583330359,0.13781723431997278,242.90033679971793,15.55638812772245,351.84426144936606,193.38294077893104
Drug_613,2.3953027264363547,6.730704505859347,2.5435563050988326,312.3644730138744,53.26945521533459,419.5667391677805,69.47498629765764
Drug_614,-1.4276867763578966,5.270336271807629,7.434950155905507,439.3196790044642,19.702211792042654,160.09477457212085,18.72177959589819
Drug_615,4.115050368747441,5.331013391407385,3.231074482320137,310.2172186091211,32.12004406254091,239.5853967350141,34.44334363417185
Drug_616,4.446106803722692,7.686408686387331,1.108734641853534,226.1051654908366,38.20789333728804,427.47770154437166,184.83854412338565
Drug_617,-1.5724542810159536,9.958975528548173,3.6663157961242363,367.0354732784564,81.98554279075988,444.7042104480296,57.92073712975521
Drug_618,-0.06185646296957392,7.63287432894565,2.776893535206803,453.53625544881044,87.91848988523479,159.43099111890166,99.10502092129451
Drug_619,3.6434089585514293,6.904483921590174,8.442847831389493,438.7779161430507,36.91950225407081,297.7567855436139,130.40779984154196
Drug_620,3.237817832685608,8.114553571674723,3.202144384092917,252.53694203910598,86.42413279076708,136.6219177861222,184.11236042803907
Drug_621,-0.7083528645053587,6.256439285986027,7.910431470582472,401.82938432374,86.2935534259114,95.84544386280044,37.17549358219009
Drug_622,-0.5345547366430279,3.4209963982054967,8.929534233626274,266.1512790306941,78.05393458425374,460.0042256263809,107.52793726659075
Drug_623,0.5933047195396739,6.936077711145368,4.394792453807642,265.4622603656517,23.055865147351156,419.22837690444914,126.4174981942469
Drug_624,1.3916608963371493,9.703376991537661,9.108437124158481,462.22153199155554,71.43873337416488,392.01570581142823,139.79849535316953
Drug_625,2.3277834007120717,4.227120596503617,3.8354487342356096,274.900685822069,94.10714174767062,71.94484346591318,206.406553934852
Drug_626,0.582395476988407,7.830034235744661,9.644376323252072,278.97420395540337,70.74610261027698,429.67795671961585,51.202766810372054
Drug_627,1.237743012932035,4.406535820613396,0.9839662928031719,200.19601722838988,39.51389957059722,247.11983415742267,203.87954843838935
Drug_628,3.232296566936296,6.750793791311569,6.901490738382103,461.2007102376553,54.55155925134398,204.07780548313684,176.29082264719653
Drug_629,-1.7432175797658147,3.6767351475270376,4.988759000523594,437.7784439627404,67.46952885824376,295.9143624614194,143.40899540775024
Drug_630,-0.23294138959185462,6.152596553807296,3.937723174010906,388.1986805272034,55.44076637683682,91.10895922560013,177.88668889661727
Drug_631,2.993447101191867,8.293143302266722,6.363847599611149,425.0797291816527,20.675811814056313,390.4909472085795,108.88425734839754
Drug_632,4.266447863810395,5.433000669672874,7.068185207179878,245.61457022734754,37.77369997402984,312.0957845997331,43.2154206323499
Drug_633,1.581742094809663,7.654382071410526,0.14319636953805998,337.4970783762726,81.41324671927329,133.96554359292537,169.78365766368816
Drug_634,1.7247943968572095,8.568149725528105,1.7528355785972676,305.36581620463426,86.66620610250105,134.70448989607053,135.92135360454932
Drug_635,-1.2497959206215676,9.490244736356168,7.159155901279755,228.13295787710496,22.21970291168575,132.9118932077034,163.44995213026613
Drug_636,1.1318865677641825,4.642494572988175,6.697215594424244,345.83914556447723,94.76242096348649,75.6510743983703,91.11970744683761
Drug_637,1.7283208651851623,5.795211410665157,9.663870300773905,476.2218951027906,39.26521298852623,314.50930221725815,227.64797856156062
Drug_638,-0.30270647455689237,4.066912093312922,7.634274123482752,212.01773571520835,68.94592274703407,428.15667991482866,150.96876845813847
Drug_639,-0.11529738335433315,9.947384515108627,9.512649806540246,287.43827404813817,76.91243799014462,57.87419629432487,30.496596229809718
Drug_640,0.6409891417323585,9.489006775470067,7.0551509651945885,262.262280861711,82.26321488277162,72.05209023707309,117.95295776906288
Drug_641,-1.8595016155559154,6.779699911963917,3.0507168655304873,271.4439960997089,94.17172349810778,307.74662450912564,191.52545313847224
Drug_642,0.254554159082248,8.89423306063495,1.1431127302834792,472.5303655638126,37.84983977456521,418.77305842372357,200.59229481574536
Drug_643,-0.5198639510241874,6.646705840904295,7.8400562471148625,340.420716270287,86.40707445508835,197.0325007558851,128.7032926633021
Drug_644,0.29248146524540264,7.365099816019318,6.477077292611567,339.88982388194563,21.720134405822428,207.32647946347498,224.73941699951226
Drug_645,-1.1616650772652415,3.623871024812116,0.5770415226936327,428.1726927365847,72.74864066546975,318.35592387354916,74.24042492663142
Drug_646,4.233690965179265,8.286892943477655,3.664499612419686,246.34766120147773,76.03601792674475,173.39580010586616,108.54368733718398
Drug_647,2.1551471748783406,3.8939943854466437,9.572318173294432,346.1796062300152,70.31736846691751,61.97376473495786,225.6632585365528
Drug_648,2.753716234011427,8.782473411767699,5.053971342530992,328.99556423631793,32.45601151602862,380.85283314571825,225.10161195317895
Drug_649,3.5241986702513683,8.474196613692701,4.384018446595076,379.0732071639968,87.7008400843531,331.5424608236539,174.57106451792342
Drug_650,1.4890953925034012,7.961212884200835,4.63122609107701,499.86731097513155,25.028403239965158,311.3401995750466,216.15533130933284
Drug_651,-1.3915579833880343,3.253122663673335,2.167938967651121,430.8346682246141,14.773496445353945,383.7578580463204,31.30558406949584
Drug_652,1.7597457927298343,5.1218984916173005,3.750200991561473,319.35971090522816,73.85438416446019,353.85387690291685,217.5987942898663
Drug_653,2.107887826146154,4.8417879893759,3.761151234273049,448.2659156822141,52.3173386557133,142.64689468024451,86.94877757205442
Drug_654,3.2180763192903097,5.520954852300633,0.6183146998559768,251.21250899374405,85.56972377632216,208.61647112450802,52.79956298277192
Drug_655,1.0216168236077556,3.61349922734687,7.698919522327391,209.13910589268804,44.122345554185046,106.74956375538125,67.44876072209112
Drug_656,-1.1069378804310537,9.55870476121744,4.2233938758484015,261.33451173928194,24.976794377186444,108.43565603804646,110.3124419233329
